"date","fips","mmwr_week","recip_county","recip_state","series_complete_pop_pct","series_complete_yes","series_complete_12plus","series_complete_12pluspop","series_complete_18plus","series_complete_18pluspop","series_complete_65plus","series_complete_65pluspop","completeness_pct","administered_dose1_recip","administered_dose1_pop_pct","administered_dose1_recip_12plus","administered_dose1_recip_12pluspop_pct","administered_dose1_recip_18plus","administered_dose1_recip_18pluspop_pct","administered_dose1_recip_65plus","administered_dose1_recip_65pluspop_pct","svi_ctgy","series_complete_pop_pct_svi","series_complete_12pluspop_pct_svi","series_complete_18pluspop_pct_svi","series_complete_65pluspop_pct_svi"
"2021-08-23T00:00:00.000","21235","34","Whitley County","KY","34.1","12384","12384","41.3","12013","44.3","4541","78.1","93.4","13919","38.4","13917","46.4","13397","49.4","4739","81.5","High","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","19011","34","Benton County","IA","48.1","12329","12329","56.5","11840","60.1","3893","79.7","97.5","13320","51.9","13320","61.0","12659","64.3","3966","81.2","Low","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","24017","34","Charles County","MD","52.6","85837","85832","62.0","79828","64.2","18594","88.5","98.6","95601","58.6","95594","69.1","87850","70.6","19573","93.2","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","51678","34","Lexington city","VA","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","Low-Mod",,,,
"2021-08-23T00:00:00.000","55131","34","Washington County","WI","47.4","64531","64530","54.9","61654","57.8","21485","85.5","97","69376","51","69372","59.0","65750","61.7","21963","87.4","Low","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","21137","34","Lincoln County","KY","32.2","7894","7894","38.2","7617","40.7","2988","64.7","93.4","9138","37.2","9138","44.2","8692","46.4","3162","68.5","Mod-High","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","53015","34","Cowlitz County","WA","49.1","54251","54249","57.7","51806","60.6","18240","85.3","96.2","61278","55.4","61275","65.2","58123","68","19256","90.1","High","Mod-High VC/High SVI","High VC/High SVI","High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","55073","34","Marathon County","WI","48.9","66361","66361","57.3","62910","59.9","20832","84.4","97","71866","53","71862","62.1","67570","64.4","21704","87.9","Low","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","41065","34","Wasco County","OR","53.6","14293","14271","62.8","13526","65.1","4705","84","97.7","15648","58.6","15607","68.7","14663","70.5","4926","88","High","High VC/High SVI","High VC/High SVI","High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","12043","34","Glades County","FL","25.3","3492","3492","27.7","3406","28.8","1573","41.3","98.6","4142","30","4142","32.9","3994","33.8","1631","42.8","High","Low VC/High SVI","Low VC/High SVI","Low VC/High SVI","Low-Mod VC/High SVI"
"2021-08-23T00:00:00.000","48387","34","Red River County","TX","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","Mod-High",,,,
"2021-08-23T00:00:00.000","01007","34","Bibb County","AL","24.3","5446","5446","28.0","5301","29.7","1962","52.6","92","7635","34.1","7631","39.2","7330","41.1","2331","62.4","Mod-High","Low VC/Mod-High SVI","Low VC/Mod-High SVI","Low VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","18075","34","Jay County","IN","31.4","6419","6419","37.7","6237","40.8","2861","75.8","98.6","7023","34.4","7022","41.3","6792","44.5","3006","79.6","Mod-High","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","28103","34","Noxubee County","MS","41","4275","4275","49.2","4139","52.6","1412","81.5","98.3","5159","49.5","5158","59.4","4863","61.9","1542","89","High","Mod-High VC/High SVI","Mod-High VC/High SVI","High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","45049","34","Hampton County","SC","46.7","8982","8974","54.0","8704","57.5","3299","91.4","93.7","10704","55.7","10691","64.4","10199","67.3","3657","99.9","High","Mod-High VC/High SVI","High VC/High SVI","High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","01115","34","St. Clair County","AL","27.5","24639","24638","32.3","24019","34.6","9310","61.7","92","32851","36.7","32844","43.1","31597","45.6","10792","71.6","Low-Mod","Low VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","36095","34","Schoharie County","NY","47.5","14727","14726","53.4","14062","54.9","5045","71.6","97.5","15728","50.7","15727","57.1","14951","58.3","5279","74.9","Low-Mod","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","54093","34","Tucker County","WV","28.7","1960","1960","31.6","1873","32.1","795","43.3","57.8","2210","32.3","2210","35.6","2098","36","849","46.3","Low-Mod","Low VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","13165","34","Jenkins County","GA","15.1","1313","1312","17.3","1260","18.1","501","33.2","54.9","1614","18.6","1612","21.3","1520","21.8","531","35.2","High","Low VC/High SVI","Low VC/High SVI","Low VC/High SVI","Low-Mod VC/High SVI"
"2021-08-23T00:00:00.000","72149","34","Villalba Municipio","PR","73.4","15683","15680","82.3","14314","81.6","3601","99.1","96","17421","81.5","17408","91.3","15775","89.9","3864","99.9","High","High VC/High SVI","High VC/High SVI","High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","23031","34","York County","ME","66.3","137657","137651","75.1","130182","76.9","39478","89.9","96.3","149004","71.8","148996","81.3","140302","82.9","41562","94.6","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","27013","34","Blue Earth County","MN","49.9","33761","33681","57.5","31948","59","9005","93.5","94.4","36877","54.5","36763","62.7","34717","64.1","9342","97","Low-Mod","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","26065","34","Ingham County","MI","47.8","139897","139894","55.1","131646","56","33455","82.3","93.8","143470","49.1","143463","56.5","137849","58.7","34808","85.6","Mod-High","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","UNK","34","Unknown County","VT","0","110950","110936","0.0","103858","0","31032","0","73.7","121863","0","121795","0.0","113632","0","33754","0",,,,,
"2021-08-23T00:00:00.000","51145","34","Powhatan County","VA","1.6","469","469","1.8","465","1.9","239","4.2","51.3","554","1.9","554","2.1","547","2.3","267","4.7","Low","Low VC/Low SVI","Low VC/Low SVI","Low VC/Low SVI","Low VC/Low SVI"
"2021-08-23T00:00:00.000","51067","34","Franklin County","VA","22.7","12746","12736","25.8","12235","26.9","5087","37.5","51.3","14991","26.7","14975","30.3","14349","31.5","5625","41.5","Low-Mod","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","01119","34","Sumter County","AL","34.4","4277","4277","39.4","4198","41.7","1571","67.6","92","6271","50.5","6270","57.8","5990","59.5","2049","88.1","High","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","48457","34","Tyler County","TX","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","High",,,,
"2021-08-23T00:00:00.000","17137","34","Morgan County","IL","40.4","13589","13577","46.0","13039","47.8","5034","74","97.7","17176","51","17150","58.1","16364","60","6086","89.5","Mod-High","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","72113","34","Ponce Municipio","PR","65.6","86514","86505","73.5","80305","74.2","24000","99.9","96","101310","76.8","101271","86.1","93243","86.2","26713","99.9","Mod-High","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","29103","34","Knox County","MO","33.1","1311","1311","39.1","1274","42.1","575","65.6","91","1449","36.6","1448","43.2","1392","46","599","68.3","Mod-High","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","26039","34","Crawford County","MI","41.9","5876","5876","47.4","5640","49.1","2275","62.8","93.8","6137","43.7","6136","49.4","6042","52.6","2396","66.2","Low-Mod","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","36075","34","Oswego County","NY","49.4","57890","57888","57.2","54850","59.2","15957","81.1","97.5","61740","52.7","61735","61.0","58204","62.8","16683","84.7","Mod-High","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","35009","34","Curry County","NM","26.1","12762","12760","31.9","12331","34.1","2288","36.4","83.3","13380","27.3",,"0.0",,"0",,"0","High","Low VC/High SVI","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Low-Mod VC/High SVI"
"2021-08-23T00:00:00.000","47147","34","Robertson County","TN","38.1","27366","27365","45.0","26483","48.2","8565","77.7","97.8","32410","45.1","32404","53.3","31011","56.5","9324","84.6","Low-Mod","Low-Mod VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","17169","34","Schuyler County","IL","46.9","3171","3168","52.8","3040","54.9","1191","75.1","97.7","3660","54.1","3651","60.8","3496","63.2","1370","86.4","Mod-High","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","22125","34","West Feliciana Parish","LA","70.3","10943","10943","78.8","10736","82.5","3056","99.9","96.3","13060","83.9","13058","94.0","12624","97","3276","99.9","Mod-High","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","20209","34","Wyandotte County","KS","41.6","68739","68739","51.1","63717","53.2","14546","69.9","93.5","80450","48.6","80442","59.8","73069","61","15397","74","High","Mod-High VC/High SVI","High VC/High SVI","High VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","35033","34","Mora County","NM","41.8","1890","1890","47.1","1760","47.1","715","54.7","83.3",,"0",,"0.0",,"0",,"0","High","Mod-High VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","51147","34","Prince Edward County","VA","2.4","545","545","2.7","539","2.8","231","6","51.3","666","2.9","666","3.3","657","3.4","263","6.8","Mod-High","Low VC/Mod-High SVI","Low VC/Mod-High SVI","Low VC/Mod-High SVI","Low VC/Mod-High SVI"
"2021-08-23T00:00:00.000","48035","34","Bosque County","TX","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","Mod-High",,,,
"2021-08-23T00:00:00.000","01039","34","Covington County","AL","25.7","9539","9539","30.1","9393","32.5","4408","55.7","92","13621","36.8","13619","43.0","13226","45.8","5562","70.2","High","Low VC/High SVI","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","38069","34","Pierce County","ND","38.7","1537","1536","45.6","1467","47.8","678","71.7","95.1","1671","42","1669","49.5","1587","51.7","724","76.6","Low","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","02105","34","Hoonah-Angoon Census Area","AK","62.6","1345","1339","70.4","1250","70.8","402","77.9","96.9","1443","67.2","1436","75.5","1335","75.6","425","82.4","Low-Mod","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","17195","34","Whiteside County","IL","44.5","24559","24533","51.8","23314","54.1","8905","75.9","97.7","31850","57.7","31802","67.2","29808","69.2","10467","89.2","Low-Mod","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","47141","34","Putnam County","TN","39.2","31496","31496","45.4","30582","48.1","11356","84.4","97.8","36233","45.2","36227","52.3","34900","54.9","12132","90.1","Mod-High","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","UNK","34","Unknown County","MI","0","308973","308949","0.0","298442","0","79842","0","93.8","643316","0","643236","0.0","483386","0","96138","0",,,,,
"2021-08-23T00:00:00.000","34007","34","Camden County","NJ","53.8","272619","272600","63.2","256164","65.3","62986","77.3","93.1","312285","61.7","312255","72.4","291983","74.4","70227","86.1","Mod-High","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","26033","34","Chippewa County","MI","59.8","22339","22337","67.6","21270","69.3","6407","91.5","93.8","23820","63.8","23816","72.1","22821","74.3","6652","95","Mod-High","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","29131","34","Miller County","MO","25.5","6545","6544","30.2","6385","32.6","2564","51.2","91","8068","31.5","8066","37.2","7769","39.6","2918","58.2","Mod-High","Low VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","28033","34","DeSoto County","MS","37.1","68607","68607","44.1","64995","47.1","18283","74.6","98.3","84341","45.6","84328","54.2","78446","56.8","20248","82.6","Low-Mod","Low-Mod VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","26105","34","Mason County","MI","51","14876","14875","58.7","14241","61.3","5842","82.6","93.8","14904","51.1","14901","58.8","14645","63","6015","85.1","Low-Mod","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI","High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","26031","34","Cheboygan County","MI","43.9","11090","11090","48.7","10759","50.8","4699","66.2","93.8","12142","48","12142","53.3","11936","56.4","5275","74.4","Low-Mod","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","40133","34","Seminole County","OK","38.8","9410","9410","46.1","9075","49.6","3347","75.2","93.6","11629","47.9","11629","57.0","10997","60.1","3673","82.5","High","Low-Mod VC/High SVI","Mod-High VC/High SVI","Mod-High VC/High SVI","High VC/High SVI"
"2021-08-23T00:00:00.000","51097","34","King and Queen County","VA","26","1827","1825","29.3","1763","30.4","715","43.1","51.3","2055","29.3","2051","33.0","1969","34","772","46.5","Low-Mod","Low VC/Low-Mod SVI","Low VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI","Low-Mod VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","48141","34","El Paso County","TX","0","0","0","0.0","0","0","0","0","0","0","0","0","0.0","0","0","0","0","High",,,,
"2021-08-23T00:00:00.000","UNK","34","Unknown County","WA","0","173110","173057","0.0","169032","0","38545","0","96.2","217760","0","217620","0.0","209992","0","47362","0",,,,,
"2021-08-23T00:00:00.000","42051","34","Fayette County","PA","47.3","61159","61154","54.0","59389","56.8","23585","84.1","93.8","69483","53.7","69474","61.3","67027","64.1","26267","93.6","Mod-High","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","05035","34","Crittenden County","AR","30.1","14429","14418","36.7","13683","39.1","3846","55.3","89.7","19193","40","19161","48.7","17730","50.7","4527","65","High","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","42001","34","Adams County","PA","44.7","46015","46011","51.1","44049","53.3","17122","78.8","93.8","52219","50.7","52216","58.0","49682","60.1","18772","86.4","Low","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","42017","34","Bucks County","PA","58.7","369045","368938","67.2","344717","68.7","100731","83.4","93.8","453645","72.2","453482","82.5","420082","83.8","121979","99.9","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","17013","34","Calhoun County","IL","43.8","2076","2074","50.3","2028","53.6","837","73.2","97.7","2306","48.7","2300","55.7","2229","58.9","900","78.7","Low","Mod-High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","21081","34","Grant County","KY","39.9","10011","10011","48.2","9584","51.8","3042","86.4","93.4","11519","45.9","11518","55.5","10880","58.8","3218","91.4","Mod-High","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","29023","34","Butler County","MO","25.6","10859","10859","30.2","10621","32.6","4485","55.1","91","13631","32.1","13631","37.9","13164","40.4","5083","62.4","High","Low VC/High SVI","Low-Mod VC/High SVI","Low-Mod VC/High SVI","Mod-High VC/High SVI"
"2021-08-23T00:00:00.000","55087","34","Outagamie County","WI","52.1","97893","97892","61.5","92213","64","25916","90.4","97","105288","56","105285","66.1","98176","68.1","26661","93","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","18161","34","Union County","IN","37.4","2638","2638","43.0","2557","45.8","1109","79.8","98.6","2846","40.3","2846","46.4","2747","49.2","1151","82.8","Low","Low-Mod VC/Low SVI","Mod-High VC/Low SVI","Mod-High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","08075","34","Logan County","CO","29","6499","6496","32.9","6365","34.6","2516","62","97.4","7101","31.7","7092","36.0","6906","37.5","2610","64.3","Mod-High","Low VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Low-Mod VC/Mod-High SVI","Mod-High VC/Mod-High SVI"
"2021-08-23T00:00:00.000","18173","34","Warrick County","IN","53","33372","33371","62.1","31379","65.1","10340","91.7","98.6","35945","57.1","35943","66.9","33580","69.6","10660","94.6","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","18115","34","Ohio County","IN","61.3","3601","3600","70.3","3532","74.8","1565","99.9","98.6","3901","66.4","3900","76.2","3796","80.4","1616","99.9","Low","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI","High VC/Low SVI"
"2021-08-23T00:00:00.000","40073","34","Kingfisher County","OK","34.3","5409","5408","41.6","5213","45.1","1772","68.7","93.6","6802","43.1","6801","52.3","6470","56","2061","79.9","Low-Mod","Low-Mod VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI","Mod-High VC/Low-Mod SVI"
"2021-08-23T00:00:00.000","33007","34","Coos County","NH","53.2","16800","16798","59.1","16184","61.1","5894","77.1","94","18700","59.2","18697","65.8","17949","67.8","6380","83.4","Mod-High","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI","High VC/Mod-High SVI"
